hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
C,NA,C,,NA,NA,91,NA,NA,203,NA,NA,112,NA,0,0,0,0,0,0,100,100,100,100,100,100,74,77,80,7,10,13,NA,93.6,NA,NA,0.7,NA,NA,12.8,NA,NA,36.2,NA,NA,36.9,NA,NA,7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0,1,2,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,42,92,141,0.04,0.11,0.17,11.3,15.7,18.1,6.9,12.2,15.4,1.5,5.3,9.2,31,34,37,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.6,4.9,0,2,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,11.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728598,51721097
A,NA,A,,NA,NA,0,NA,NA,5,NA,NA,5,NA,0,0,0,0,0,0,100,100,100,91,94,100,85,88,94,8,8,9,NA,99.4,NA,NA,0,NA,NA,1.4,NA,NA,18.7,NA,NA,64.7,NA,NA,14.6,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,141,212,282,0,0.03,0.05,4.9,7.8,9.7,1.8,3.9,5.4,0.1,0.4,0.8,30,33,37,0,1.5,2.9,0,0,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,7,14,20,4,10,16,0,0.6,1,0,0.4,0.8,NA,NA,NA,3.5,5.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728577,51721027
C1,NA,C,,1,NA,5,NA,NA,127,NA,NA,122,NA,0,0,0,0,0,0,100,100,100,91,94,100,85,88,94,8,8,9,NA,99.4,NA,NA,0,NA,NA,1.4,NA,NA,18.7,NA,NA,64.7,NA,NA,14.6,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,141,212,282,0,0.03,0.05,4.9,7.8,9.7,1.8,3.9,5.4,0.1,0.4,0.8,30,33,37,0,1.5,2.9,0,0,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,7,14,20,4,10,16,0,0.6,1,0,0.4,0.8,NA,NA,NA,3.5,5.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728577,51721028
C2,NA,C,,2,NA,127,NA,NA,203,NA,NA,76,NA,0,0,0,0,0,0,100,100,100,91,94,100,69,72,76,5,5,6,NA,98.5,NA,NA,0.7,NA,NA,13.5,NA,NA,38.1,NA,NA,38.8,NA,NA,7.4,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,141,212,282,0,0.03,0.05,4.9,7.8,9.7,1.8,3.9,5.4,0.1,0.4,0.8,30,33,37,0,1.5,2.9,0,0,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,7,14,20,4,10,16,0,0.6,1,0,0.4,0.8,NA,NA,NA,3.5,5.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728577,51721029
H1,NA,H,,1,NA,0,NA,NA,203,NA,NA,203,NA,0,0,0,0,0,0,100,100,100,79,90,100,60,69,77,5,6,7,NA,97.9,NA,NA,0.7,NA,NA,13.4,NA,NA,37.9,NA,NA,38.6,NA,NA,7.3,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,0,0.05,0.1,NA,NA,NA,1.35,1.6,1.85,NA,NA,NA,NA,1.68,NA,NA,42,92,141,0.03,0.04,0.05,4.4,7.7,9.8,1.6,3.8,5.5,0.1,0.4,0.9,25,35,47,0,1.5,2.9,0,7,8,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,4,18,32,0,0.3,0.6,0,0.2,0.4,NA,NA,NA,5.1,6.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728578,51721030
C,NA,C,,NA,NA,3,NA,NA,203,NA,NA,200,NA,0,0,0,0,0,0,100,100,100,91,94,100,85,88,94,8,8,9,NA,99.4,NA,NA,0,NA,NA,1.4,NA,NA,18.7,NA,NA,64.7,NA,NA,14.6,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,141,212,282,0,0.03,0.05,4.9,7.8,9.7,1.8,3.9,5.4,0.1,0.4,0.8,30,33,37,0,1.5,2.9,0,0,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,7,14,20,4,10,16,0,0.6,1,0,0.4,0.8,NA,NA,NA,3.5,5.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728548,51720930
A,NA,A,,NA,NA,0,NA,NA,3,NA,NA,3,NA,0,0,0,0,0,0,100,100,100,91,94,100,85,88,94,8,8,9,NA,99.4,NA,NA,0,NA,NA,1.4,NA,NA,18.7,NA,NA,64.7,NA,NA,14.6,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,141,212,282,0,0.03,0.05,4.9,7.8,9.7,1.8,3.9,5.4,0.1,0.4,0.8,30,33,37,0,1.5,2.9,0,0,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,7,14,20,4,10,16,0,0.6,1,0,0.4,0.8,NA,NA,NA,3.5,5.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728548,51720931
A,NA,A,,NA,NA,0,NA,NA,15,NA,NA,15,NA,0,0,0,0,0,0,100,100,100,95,97,100,80,88,98,34,41,49,NA,67.5,NA,NA,0.3,NA,NA,4.7,NA,NA,15,NA,NA,29.3,NA,NA,18.2,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,5,11.5,18,NA,NA,NA,2,3,4,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,NA,NA,NA,15.7,21.2,25.8,6.3,12.2,18.3,32,36,41,0,1.5,2.9,15,20,25,0,1.5,3,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.8,9.6,13.5,2,4.5,7,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,10,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728544,51720920
E,NA,E,,NA,NA,15,NA,NA,36,NA,NA,21,NA,0,0,0,0,0,0,100,100,100,95,97,100,84,88,93,36,39,43,NA,70.4,NA,NA,0.3,NA,NA,4.9,NA,NA,15.6,NA,NA,30.6,NA,NA,19,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,5,7.5,10,NA,NA,NA,2,3,4,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,NA,NA,NA,15.7,19,22,6.3,9.5,12.9,32,36,41,0,1.5,2.9,15,20,25,0,1.5,3,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,5.8,8.6,11.5,2,4.5,7,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,9.5,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728544,51720921
Btg,NA,B,,NA,NA,36,NA,NA,188,NA,NA,152,NA,0,0,0,0,0,0,100,100,100,95,97,100,80,88,98,34,41,49,NA,67.5,NA,NA,0.3,NA,NA,4.7,NA,NA,15,NA,NA,29.3,NA,NA,18.2,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,5,11.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,NA,NA,NA,11.8,17.8,22.3,3.4,8.2,13.3,35,38,43,0,1.5,2.9,15,20,25,0,1.5,3,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.4,5.6,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,4.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728544,51720922
Cg,NA,C,,NA,NA,188,NA,NA,216,NA,NA,28,NA,0,0,0,0,0,0,100,100,100,95,97,100,67,75,85,31,39,48,NA,66.3,NA,NA,4.5,NA,NA,13.5,NA,NA,16.6,NA,NA,20,NA,NA,11.7,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,3,10.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,78,141,0.06,0.11,0.15,NA,NA,NA,9.1,16.6,21.6,1.9,7.1,12.4,35,38,43,0,1.5,2.9,10,17.5,25,0,1.5,3,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.2,5.6,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728544,51720923
Ap,NA,A,,NA,NA,0,NA,NA,36,NA,NA,36,NA,0,0,0,0,0,0,95,97,100,87,92,100,80,87,98,28,33,38,NA,78.6,NA,NA,0,NA,NA,1.9,NA,NA,12.8,NA,NA,39,NA,NA,24.9,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.55,1.63,1.7,NA,NA,NA,NA,1.71,NA,NA,14,40,141,0.06,0.09,0.11,14.7,19.6,23.5,9.2,14.4,18.7,2.1,5.4,9,30,34,39,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.1,6.5,1,2,3,NA,NA,NA,3.5,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.2,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728545,51720924
Bt,NA,B,,NA,NA,36,NA,NA,142,NA,NA,106,NA,0,0,0,0,0,0,95,96,100,86,91,100,68,79,95,36,46,59,NA,55.8,NA,NA,1.3,NA,NA,8.2,NA,NA,14.8,NA,NA,20.2,NA,NA,11.3,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,18,26.5,35,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.3,1.48,1.65,NA,NA,NA,NA,1.55,NA,NA,4,12,14,0.1,0.14,0.18,NA,NA,NA,19,23.6,28.2,10.3,16,22.4,33,40,48,0,1.5,2.9,20,29,38,4,9.5,15,0,1,7,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7.2,9.9,2,3,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,6.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728545,51720925
BC,NA,BC,,NA,NA,142,NA,NA,203,NA,NA,61,NA,0,0,0,0,0,0,100,100,100,98,98,100,73,84,97,39,51,63,NA,54.1,NA,NA,1.5,NA,NA,8.8,NA,NA,14.9,NA,NA,19,NA,NA,9.9,NA,NA,14.4,NA,NA,NA,NA,NA,NA,NA,20,31.5,43,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.2,1.43,1.65,NA,NA,NA,NA,1.5,NA,NA,4,9,14,0.12,0.15,0.18,NA,NA,NA,21.1,26.1,30.4,11.9,19,26.4,35,43,52,0,1.5,2.9,25,38.5,52,4,13.5,23,0,5,17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,5,8.4,11.9,2,3.5,5,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,7.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728545,51720926
Cg,NA,C,,NA,NA,61,NA,NA,203,NA,NA,142,NA,0,0,0,0,0,0,95,96,100,76,86,100,53,66,84,23,33,46,NA,67.9,NA,NA,4.5,NA,NA,14.5,NA,NA,18,NA,NA,20.2,NA,NA,10.7,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,5,12.5,20,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.35,1.43,1.5,NA,NA,NA,NA,1.5,NA,NA,4,9,14,0.08,0.1,0.12,NA,NA,NA,9.8,16.2,21.8,2.6,7.2,12.7,35,40,46,0,1.5,2.9,0,10,20,0,2,4,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.7,6.1,0.9,2.8,4.6,NA,NA,NA,5.6,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728546,51720927
A,NA,A,,NA,NA,0,NA,NA,61,NA,NA,61,NA,0,0,0,0,0,0,95,96,100,84,91,100,68,80,96,47,58,71,NA,43,NA,NA,4.2,NA,NA,5.8,NA,NA,7.6,NA,NA,13.3,NA,NA,12.1,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,10,17.5,25,NA,NA,NA,2,4,6,NA,NA,NA,1.3,1.38,1.45,NA,NA,NA,NA,1.44,NA,NA,4,9,14,0.09,0.12,0.15,NA,NA,NA,21.8,28.1,33.6,7.4,14.1,21.3,37,41,46,0,1.5,2.9,0,14.5,29,0,10,10,0,0,3,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,7,13.4,19.8,5.2,10,14.8,NA,NA,NA,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,7,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728546,51720928
Btg2,NA,B,,2,NA,51,NA,NA,157,NA,NA,106,NA,0,0,0,0,0,0,100,100,100,100,100,100,76,87,98,40,51,62,NA,55.4,NA,NA,1.3,NA,NA,8.1,NA,NA,14.7,NA,NA,20.1,NA,NA,11.2,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA,18,29,40,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,NA,1.46,NA,NA,4,9,14,0.15,0.17,0.19,NA,NA,NA,20.7,25.6,29.5,11.2,18,24.7,41,44,48,0,1.5,2.9,18,31.5,45,8,18,28,0,6,18,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.6,8.9,12.2,4.2,6.7,9.2,NA,NA,NA,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,10.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728566,51720986
Cg,NA,C,,NA,NA,157,NA,NA,216,NA,NA,59,NA,0,0,0,0,0,0,100,100,100,100,100,100,70,85,100,34,49,64,NA,57,NA,NA,1.6,NA,NA,9.3,NA,NA,15.7,NA,NA,20,NA,NA,10.4,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,15,30,45,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.52,NA,NA,4,9,14,0.12,0.17,0.19,NA,NA,NA,19.5,26.4,31.5,9.8,19.2,28.6,37,42,48,0,1.5,2.9,15,27.5,40,5,11.5,18,0,1,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,4.9,9.2,13.5,3.7,6.9,10.1,NA,NA,NA,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,10.9,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728566,51720987
A,NA,A,,NA,NA,0,NA,NA,18,NA,NA,18,NA,0,0,0,0,0,0,100,100,100,100,100,100,86,93,100,36,43,51,NA,65.9,NA,NA,0.1,NA,NA,3.1,NA,NA,15,NA,NA,31.6,NA,NA,16.1,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,5,12.4,20,NA,NA,NA,1,3.5,6,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.52,NA,NA,14,28,42,0.13,0.14,0.15,NA,NA,NA,13.9,22,27.4,4.7,12.9,21,35,41,46,0,1.5,2.9,0,17.5,35,0,5,10,0,0,3,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,3.5,11,18.5,2.6,8.2,13.9,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,13.4,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728566,51720988
Eg,NA,E,,NA,NA,18,NA,NA,30,NA,NA,12,NA,0,0,0,0,0,0,100,100,100,100,100,100,86,93,100,36,43,51,NA,65.9,NA,NA,0.1,NA,NA,3.1,NA,NA,15,NA,NA,31.6,NA,NA,16.1,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,5,12.4,20,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.52,NA,NA,14,28,42,0.06,0.13,0.19,NA,NA,NA,12.9,18.8,23.1,4,9.1,14.4,37,42,48,0,1.5,2.9,0,17.5,35,0,5,10,0,0,3,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,2.4,4.8,7.2,1.8,3.6,5.4,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,5.3,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728566,51720989
Btg1,NA,B,,1,NA,30,NA,NA,51,NA,NA,21,NA,0,0,0,0,0,0,100,100,100,100,100,100,76,77,93,38,39,55,NA,66,NA,NA,4,NA,NA,14.5,NA,NA,18.2,NA,NA,19.6,NA,NA,9.7,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,18,19,35,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.52,NA,NA,4,9,14,0.12,0.13,0.19,NA,NA,NA,21,21.8,28.3,11.6,12.6,22.6,37,42,48,0,1.5,2.9,18,29,40,5,12.5,20,0,3,12,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.6,8.3,11,4.2,6.2,8.2,NA,NA,NA,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728566,51720990
A,NA,A,,NA,NA,0,NA,NA,10,NA,NA,10,NA,0,0,0,0,0,0,100,100,100,95,97,100,86,91,98,25,29,34,NA,84.9,NA,NA,0,NA,NA,2.1,NA,NA,13.8,NA,NA,42.1,NA,NA,26.9,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,2,6,10,NA,NA,NA,2,3,4,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,NA,1.67,NA,NA,42,92,141,0.06,0.09,0.11,18.9,23,26.2,13.4,18.3,22.3,4.5,8.8,13.3,31,35,39,0,1.5,2.9,10,15,20,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,8.2,11.5,2,4,6,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728567,51720991
E,NA,E,,NA,NA,10,NA,NA,30,NA,NA,20,NA,0,0,0,0,0,0,100,100,100,95,97,100,70,75,82,19,24,28,NA,84.9,NA,NA,3.2,NA,NA,13.4,NA,NA,22.3,NA,NA,29.4,NA,NA,16.6,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,2,6,10,NA,NA,NA,1,1.5,2,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,NA,1.67,NA,NA,42,92,141,0.06,0.09,0.11,16.8,21.2,24.4,11.1,16,19.8,2.9,6.5,10.3,32,36,40,0,1.5,2.9,10,15,20,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.4,5.6,0.9,2.6,4.2,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,5.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728567,51720992
Btg,NA,B,,NA,NA,30,NA,NA,119,NA,NA,89,NA,0,0,0,0,0,0,100,100,100,95,97,100,68,76,85,33,40,48,NA,65.3,NA,NA,4.3,NA,NA,13.2,NA,NA,16.4,NA,NA,19.8,NA,NA,11.6,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,5,11.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,NA,NA,NA,11.5,17.2,21.6,3.2,7.7,12.4,35,38,43,0,1.5,2.9,15,20,25,0,1.5,3,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.2,5.6,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,4.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728567,51720993
Cg,NA,C,,NA,NA,119,NA,NA,216,NA,NA,97,NA,0,0,0,0,0,0,100,100,100,95,97,100,67,75,85,31,39,48,NA,66.2,NA,NA,4.5,NA,NA,13.4,NA,NA,16.6,NA,NA,20,NA,NA,11.7,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,3,10.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,78,141,0.06,0.11,0.15,NA,NA,NA,9.1,16.6,21.6,1.9,7.1,12.4,35,38,43,0,1.5,2.9,10,17.5,25,0,1.5,3,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,2.8,4.9,7,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728567,51720994
A,NA,A,,NA,NA,0,NA,NA,23,NA,NA,23,NA,0,0,0,0,0,0,100,100,100,95,97,100,82,88,96,35,41,47,NA,68.5,NA,NA,0.3,NA,NA,4.7,NA,NA,15.2,NA,NA,29.8,NA,NA,18.5,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5,10,15,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.11,0.13,0.15,NA,NA,NA,12.9,18.2,22.4,4.1,8.6,13.4,34,38,42,0,1.5,2.9,15,20,25,0,5,10,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,2.4,5.3,8.2,1.8,4,6.2,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6.9,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728568,51720995
